City,Month,Hour,GHI,Temperature,Humidity
Islamabad,3,3,0.0,13.65054945054945,74.12124542124542
Islamabad,3,4,0.0009157509157509158,13.367399267399268,74.5558608058608
Islamabad,3,5,0.0,13.114468864468865,75.0485347985348
Islamabad,3,6,10.809890109890109,13.01062271062271,75.61941391941392
Islamabad,3,7,110.5941391941392,14.144688644688644,72.43882783882783
Islamabad,3,8,273.328021978022,16.153663003663002,66.24102564102564
Islamabad,3,9,409.10850277264325,17.79297597042514,60.32735674676525
Islamabad,3,10,518.6977900552487,19.19963167587477,55.68968692449356
Islamabad,3,11,597.9503663003663,20.27435897435897,52.13974358974359
Islamabad,3,12,600.1445054945056,21.000915750915752,50.05750915750916
Islamabad,3,13,576.2368131868132,21.46153846153846,48.66098901098901
Islamabad,3,14,500.47930402930405,21.764102564102565,47.77893772893773
Islamabad,3,15,385.19908424908425,21.93040293040293,46.798534798534796
Islamabad,3,16,243.90183150183148,21.761355311355313,47.2
Islamabad,3,17,85.87710622710622,20.765384615384615,50.28040293040293
Islamabad,3,18,5.004212454212454,19.079487179487177,55.94505494505494
Islamabad,3,19,0.0,17.962637362637363,59.528021978021975
Islamabad,3,20,0.0,17.19047619047619,61.84981684981685
Islamabad,3,21,0.0,16.521428571428572,64.06813186813186
Islamabad,3,22,0.0,16.01025641025641,66.0967032967033
Islamabad,3,23,0.0,15.366849816849815,69.13809523809525
Islamabad,4,0,0.000925925925925926,20.11962962962963,60.662777777777784
Islamabad,4,1,0.0,19.618333333333332,62.07333333333333
Islamabad,4,2,0.0,19.150185185185187,63.59055555555556
Islamabad,4,3,0.0022222222222222222,18.651851851851852,64.83907407407408
Islamabad,4,4,0.002777777777777778,18.333333333333332,65.43962962962964
Islamabad,4,5,1.6698148148148149,18.000370370370373,65.93074074074073
Islamabad,4,6,63.47462962962963,18.589074074074073,64.61833333333334
Islamabad,4,7,223.00944444444445,20.574444444444445,59.45092592592592
Islamabad,4,8,405.4505555555555,22.52037037037037,53.13481481481482
Islamabad,4,9,573.0744444444445,24.291111111111114,47.862037037037034
Islamabad,4,10,689.55,25.81388888888889,43.425
Islamabad,4,11,756.6194444444444,26.81388888888889,41.004814814814814
Islamabad,4,12,760.7925925925925,27.448888888888888,39.91685185185185
Islamabad,4,13,755.1496296296297,28.166851851851852,38.28370370370371
Islamabad,4,14,682.6529850746268,28.732649253731346,36.59608208955224
Islamabad,4,15,528.0784644194757,28.91310861423221,35.946816479400745
Islamabad,4,16,337.1091760299625,28.557116104868914,36.62453183520599
Islamabad,4,17,156.15936329588015,27.82191011235955,38.51198501872659
Islamabad,4,18,23.1731843575419,26.17150837988827,42.926629422718804
Islamabad,4,19,0.002407407407407407,24.408703703703704,47.69
Islamabad,4,20,0.0,23.349814814814813,50.41851851851852
Islamabad,4,21,0.0020370370370370373,22.44962962962963,53.218333333333334
Islamabad,4,22,0.0,21.572222222222223,55.97537037037037
Islamabad,4,23,0.001851851851851852,20.813518518518517,58.48537037037037
Islamabad,5,0,0.0,24.89142091152815,49.447721179624665
Islamabad,5,1,0.0,24.498655913978496,49.561021505376345
Islamabad,5,2,0.0,24.119086021505375,49.843548387096774
Islamabad,5,3,0.0,23.57715053763441,52.03629032258065
Islamabad,5,4,0.0,23.021236559139783,53.93091397849462
Islamabad,5,5,12.101612903225806,22.819354838709675,54.74435483870968
Islamabad,5,6,116.07956989247312,24.084408602150535,51.76881720430107
Islamabad,5,7,297.81774193548387,26.35295698924731,45.74811827956989
Islamabad,5,8,490.5508064516129,28.455913978494625,40.20564516129032
Islamabad,5,9,651.4317204301076,30.351344086021506,36.02607526881721
Islamabad,5,10,758.5564516129032,31.744086021505375,33.08091397849462
Islamabad,5,11,819.5846774193549,32.769623655913975,31.04220430107527
Islamabad,5,12,841.255376344086,33.56209677419355,29.251344086021504
Islamabad,5,13,812.3991935483871,34.3008064516129,27.65806451612903
Islamabad,5,14,705.8405913978495,34.645430107526884,27.05698924731183
Islamabad,5,15,543.977688172043,34.729838709677416,26.61478494623656
Islamabad,5,16,362.70725806451617,34.38252688172043,26.90645161290323
Islamabad,5,17,188.59139784946237,33.37096774193548,28.684139784946236
Islamabad,5,18,49.94462365591398,31.82715053763441,32.44865591397849
Islamabad,5,19,0.6774193548387096,30.083333333333332,35.84247311827957
Islamabad,5,20,0.006182795698924731,28.71962365591398,38.611827956989245
Islamabad,5,21,0.0,27.537365591397847,41.10752688172043
Islamabad,5,22,0.0,26.626344086021504,43.82795698924731
Islamabad,5,23,0.0,25.70456989247312,47.18924731182796
Islamabad,6,0,0.0,27.41299435028249,53.429096045197745
Islamabad,6,1,0.0,26.893502824858754,55.39265536723164
Islamabad,6,2,0.0,26.4274011299435,56.911581920903956
Islamabad,6,3,0.0036723163841807906,25.98898305084746,58.3771186440678
Islamabad,6,4,0.0,25.621186440677967,59.37401129943503
Islamabad,6,5,18.892937853107345,25.434463276836155,60.0
Islamabad,6,6,122.09632768361581,26.576271186440678,57.11158192090395
Islamabad,6,7,284.45706214689267,28.23813559322034,51.62683615819209
Islamabad,6,8,453.63418079096044,29.793502824858756,47.378248587570624
Islamabad,6,9,624.909604519774,31.396327683615816,43.083898305084745
Islamabad,6,10,732.871186440678,32.66864406779661,40.21440677966102
Islamabad,6,11,823.8418079096045,33.76129943502825,38.01525423728813
Islamabad,6,12,851.9728813559323,34.73389830508474,35.87005649717514
Islamabad,6,13,812.0905172413793,35.44166666666667,34.19655172413793
Islamabad,6,14,716.212356321839,35.813505747126435,33.33620689655172
Islamabad,6,15,568.3997126436782,35.85316091954023,33.058045977011496
Islamabad,6,16,401.16637931034484,35.59827586206897,33.18103448275862
Islamabad,6,17,218.42988505747127,34.75459770114943,34.475287356321836
Islamabad,6,18,75.72662889518413,33.51444759206799,36.928895184135975
Islamabad,6,19,4.514406779661017,31.875988700564974,40.380225988700566
Islamabad,6,20,0.01073446327683616,30.53022598870057,44.027966101694915
Islamabad,6,21,0.005084745762711864,29.55734463276836,47.07146892655367
Islamabad,6,22,0.003672316384180791,28.840677966101698,49.28615819209039
Islamabad,6,23,0.0,28.24689265536723,50.976553672316385
Islamabad,7,0,0.004838709677419354,27.319086021505377,80.83198924731182
Islamabad,7,1,0.017204301075268817,26.960752688172043,82.04408602150538
Islamabad,7,2,0.03682795698924731,26.66505376344086,82.83306451612904
Islamabad,7,3,0.017741935483870968,26.104032258064517,83.99569892473119
Islamabad,7,4,0.0013440860215053765,25.629301075268817,85.44462365591399
Islamabad,7,5,7.771505376344086,25.43010752688172,85.8771505376344
Islamabad,7,6,65.75725806451614,25.76559139784946,83.93870967741935
Islamabad,7,7,177.5190860215054,26.57715053763441,80.48225806451613
Islamabad,7,8,304.252688172043,27.546505376344083,76.63817204301075
Islamabad,7,9,438.7704301075269,28.512096774193548,73.21559139784947
Islamabad,7,10,591.2545698924731,29.61478494623656,69.48387096774194
Islamabad,7,11,677.9658602150537,30.607526881720432,65.90994623655914
Islamabad,7,12,699.5967741935484,31.302956989247313,63.43844086021505
Islamabad,7,13,729.4731182795699,32.0986559139785,61.00752688172043
Islamabad,7,14,685.0,32.66962365591398,58.71317204301075
Islamabad,7,15,567.8618279569893,32.836021505376344,57.78252688172043
Islamabad,7,16,422.3317204301075,32.82634408602151,57.745161290322585
Islamabad,7,17,227.21908602150538,32.28172043010753,59.26129032258065
Islamabad,7,18,80.57956989247312,31.15295698924731,63.42258064516129
Islamabad,7,19,4.947849462365591,29.81532258064516,68.73682795698925
Islamabad,7,20,0.0029569892473118283,29.160483870967745,71.85860215053764
Islamabad,7,21,0.008602150537634409,28.57768817204301,74.9747311827957
Islamabad,7,22,0.008064516129032258,28.080913978494625,77.61881720430108
Islamabad,7,23,0.0032258064516129032,27.611021505376343,79.88548387096775
Islamabad,8,0,0.01881720430107527,25.74838709677419,84.11478494623655
Islamabad,8,1,0.030913978494623656,25.407526881720432,84.80752688172043
Islamabad,8,2,0.01182795698924731,24.90456989247312,86.20215053763441
Islamabad,8,3,0.01881720430107527,24.53333333333333,87.4475806451613
Islamabad,8,4,0.0064516129032258064,24.298387096774192,88.27688172043011
Islamabad,8,5,2.4954301075268814,24.087365591397848,88.9002688172043
Islamabad,8,6,58.925,24.508064516129032,87.53064516129032
Islamabad,8,7,209.85161290322583,26.054301075268818,81.28413978494623
Islamabad,8,8,372.3752688172043,27.426881720430107,75.81478494623656
Islamabad,8,9,508.3370967741935,28.581989247311828,71.0489247311828
Islamabad,8,10,626.4440860215054,29.691129032258065,66.95510752688172
Islamabad,8,11,716.7491935483871,30.6497311827957,63.44301075268817
Islamabad,8,12,719.7336021505376,31.456989247311828,60.48897849462366
Islamabad,8,13,697.9061827956989,32.053225806451614,58.178494623655915
Islamabad,8,14,618.4271505376344,32.28924731182796,57.1010752688172
Islamabad,8,15,491.7943548387097,32.270698924731185,56.93064516129032
Islamabad,8,16,356.92043010752684,32.045698924731184,57.682526881720435
Islamabad,8,17,175.81263440860215,31.328494623655917,60.534946236559136
Islamabad,8,18,40.059946236559135,30.06532258064516,64.67043010752688
Islamabad,8,19,0.5088709677419355,28.60940860215054,69.93010752688173
Islamabad,8,20,0.038172043010752686,27.675,74.72983870967742
Islamabad,8,21,0.030376344086021502,27.0747311827957,77.8255376344086
Islamabad,8,22,0.04247311827956989,26.469354838709677,80.2516129032258
Islamabad,8,23,0.022311827956989244,26.018010752688173,82.30913978494624
Islamabad,9,0,0.006388888888888888,24.316666666666666,73.92805555555555
Islamabad,9,1,0.006111111111111111,23.76222222222222,75.91527777777777
Islamabad,9,2,0.0,23.28472222222222,78.14333333333333
Islamabad,9,3,0.001388888888888889,22.945,79.68055555555556
Islamabad,9,4,0.008055555555555555,22.552222222222223,80.81333333333333
Islamabad,9,5,0.1511111111111111,22.343055555555555,81.34138888888889
Islamabad,9,6,38.85111111111111,22.601944444444445,80.2375
Islamabad,9,7,171.92027777777778,24.403888888888886,74.17555555555556
Islamabad,9,8,339.145,26.229999999999997,67.05944444444445
Islamabad,9,9,515.3838888888889,27.953888888888887,60.91277777777778
Islamabad,9,10,642.9327777777778,29.388333333333332,55.99333333333333
Islamabad,9,11,732.5638888888889,30.67666666666667,51.795833333333334
Islamabad,9,12,732.6780555555555,31.72361111111111,48.054722222222225
Islamabad,9,13,675.1194444444444,32.41694444444445,45.51083333333333
Islamabad,9,14,595.1375,32.87972222222223,43.26138888888889
Islamabad,9,15,442.12361111111113,33.056666666666665,42.14527777777778
Islamabad,9,16,257.03277777777777,32.693888888888885,42.72555555555556
Islamabad,9,17,84.91527777777777,31.53666666666667,46.351111111111116
Islamabad,9,18,4.724444444444444,29.634166666666665,52.864444444444445
Islamabad,9,19,0.0,28.17583333333333,59.01916666666667
Islamabad,9,20,0.0,26.974444444444444,64.10055555555556
Islamabad,9,21,0.003333333333333333,25.995555555555555,68.3086111111111
Islamabad,9,22,0.0661111111111111,25.32,70.61777777777777
Islamabad,9,23,0.05111111111111111,24.85361111111111,71.96416666666666
Islamabad,10,0,0.009313725490196078,19.229901960784314,70.66838235294118
Islamabad,10,1,0.00661764705882353,18.773529411764706,72.10049019607843
Islamabad,10,2,0.011519607843137254,18.43700980392157,73.04338235294118
Islamabad,10,3,0.01323529411764706,18.09877450980392,73.94313725490196
Islamabad,10,4,0.011764705882352941,17.68014705882353,75.1421568627451
Islamabad,10,5,0.018627450980392157,17.425980392156863,75.32352941176471
Islamabad,10,6,11.834803921568628,17.37892156862745,74.7656862745098
Islamabad,10,7,118.51813725490196,19.064950980392158,68.90588235294118
Islamabad,10,8,283.4502450980392,21.515686274509804,60.22720588235294
Islamabad,10,9,438.26740196078435,23.60392156862745,53.18602941176471
Islamabad,10,10,553.2879901960785,25.324754901960784,48.05980392156863
Islamabad,10,11,616.4274509803921,26.754656862745097,43.541666666666664
Islamabad,10,12,623.5914215686274,27.81544117647059,40.078186274509804
Islamabad,10,13,567.5951573849878,28.452058111380147,37.78111380145278
Islamabad,10,14,461.931884057971,28.770531400966185,36.45507246376812
Islamabad,10,15,304.97512077294687,28.76618357487923,36.292995169082126
Islamabad,10,16,135.3608695652174,28.035507246376813,38.22584541062802
Islamabad,10,17,16.19927536231884,26.08285024154589,43.9731884057971
Islamabad,10,18,0.0,24.153381642512077,50.33140096618358
Islamabad,10,19,0.0,22.936473429951693,54.266425120772944
Islamabad,10,20,0.0019323671497584543,21.719806763285025,59.47536231884058
Islamabad,10,21,0.0,20.848309178743964,63.3256038647343
Islamabad,10,22,0.002173913043478261,20.07367149758454,66.7463768115942
Islamabad,10,23,0.007246376811594203,19.527294685990338,68.64299516908213
Islamabad,11,0,0.0,13.479074074074074,66.13074074074073
Islamabad,11,1,0.0059259259259259265,13.132037037037037,66.80833333333334
Islamabad,11,2,0.01,12.724074074074075,67.97462962962963
Islamabad,11,3,0.005185185185185185,12.350925925925926,68.86462962962963
Islamabad,11,4,0.002407407407407407,12.046481481481482,69.53296296296297
Islamabad,11,5,0.003333333333333333,11.850925925925926,69.71481481481482
Islamabad,11,6,1.0285185185185184,11.693703703703704,69.91
Islamabad,11,7,57.75777777777778,12.287777777777777,68.39462962962963
Islamabad,11,8,189.90407407407406,14.709444444444445,62.06981481481481
Islamabad,11,9,320.60092592592594,17.072222222222223,53.44481481481482
Islamabad,11,10,433.09777777777776,19.132592592592594,46.00166666666667
Islamabad,11,11,483.6172222222222,20.81925925925926,40.75833333333333
Islamabad,11,12,491.3405555555556,21.91351851851852,37.565925925925924
Islamabad,11,13,443.3174074074074,22.489444444444445,35.57074074074074
Islamabad,11,14,339.1848148148148,22.582592592592594,35.248703703703704
Islamabad,11,15,207.32444444444445,22.347037037037037,36.20444444444445
Islamabad,11,16,65.785,21.095925925925926,39.66648148148148
Islamabad,11,17,1.0966666666666667,18.95148148148148,45.58740740740741
Islamabad,11,18,0.0,17.769259259259258,48.97962962962963
Islamabad,11,19,0.0,16.83537037037037,51.70722222222223
Islamabad,11,20,0.0,15.694444444444445,56.05277777777778
Islamabad,11,21,0.0,15.089629629629629,58.193518518518516
Islamabad,11,22,0.000925925925925926,14.425555555555556,61.527222222222214
Islamabad,11,23,0.0011111111111111111,13.818333333333333,64.50685185185185
Islamabad,12,0,0.011827956989247311,9.507168458781361,65.27025089605735
Islamabad,12,1,0.017204301075268817,9.186917562724014,66.10878136200716
Islamabad,12,2,0.0,8.692652329749103,68.33405017921147
Islamabad,12,3,0.0,8.270430107526881,69.79032258064517
Islamabad,12,4,0.0008960573476702509,8.165232974910394,69.36756272401433
Islamabad,12,5,0.001075268817204301,7.909677419354839,69.41057347670251
Islamabad,12,6,0.005197132616487455,7.649641577060932,69.61684587813619
Islamabad,12,7,18.255197132616487,7.538172043010753,69.7820788530466
Islamabad,12,8,132.01666666666668,9.597849462365591,63.6826164874552
Islamabad,12,9,275.8374551971326,12.367562724014338,55.42491039426523
